"type"	"id"	"name"	"reversible"	"fast"	"reactants"	"products"	"reactants_name"	"products_name"	"reaction_detail"
"STATE_TRANSITION"	"re533"	NA	FALSE	FALSE	"s8593,s8584"	"s8594"	"2-Acyl-sn-glycerol-3 phosphate;Acyl-CoA"	"1,2-Diacyl-sn-glycerol-3 phosphate"	"2-Acyl-sn-glycerol-3 phosphate + Acyl-CoA = 1,2-Diacyl-sn-glycerol-3 phosphate"
"STATE_TRANSITION"	"re534"	NA	FALSE	FALSE	"s8582,s8584"	"s8592"	"sn-Glycerol 3-phosphate;Acyl-CoA"	"1-Acyl-sn-glycerol-3 phosphate"	"sn-Glycerol 3-phosphate + Acyl-CoA = 1-Acyl-sn-glycerol-3 phosphate"
"STATE_TRANSITION"	"re535"	NA	FALSE	FALSE	"s8592,s8584"	"s8594"	"1-Acyl-sn-glycerol-3 phosphate;Acyl-CoA"	"1,2-Diacyl-sn-glycerol-3 phosphate"	"1-Acyl-sn-glycerol-3 phosphate + Acyl-CoA = 1,2-Diacyl-sn-glycerol-3 phosphate"
"STATE_TRANSITION"	"re536"	NA	FALSE	FALSE	"s8594"	"s8586"	"1,2-Diacyl-sn-glycerol-3 phosphate"	"1,2-Diacyl-sn-glycerol"	"1,2-Diacyl-sn-glycerol-3 phosphate = 1,2-Diacyl-sn-glycerol"
"STATE_TRANSITION"	"re538"	NA	FALSE	FALSE	"s8603"	"s8595"	"Dimethyl-phosphatidyl-ethanolamine"	"Phosphatidylcholine"	"Dimethyl-phosphatidyl-ethanolamine = Phosphatidylcholine"
"STATE_TRANSITION"	"re539"	NA	FALSE	FALSE	"s8604"	"s8603"	"Monomethyl-phosphatidyl-ethanolamine"	"Dimethyl-phosphatidyl-ethanolamine"	"Monomethyl-phosphatidyl-ethanolamine = Dimethyl-phosphatidyl-ethanolamine"
"STATE_TRANSITION"	"re540"	NA	FALSE	FALSE	"s8605"	"s8604"	"Phosphatidyl-ethanolamine"	"Monomethyl-phosphatidyl-ethanolamine"	"Phosphatidyl-ethanolamine = Monomethyl-phosphatidyl-ethanolamine"
"STATE_TRANSITION"	"re541"	NA	FALSE	FALSE	"s8586,s8600"	"s8595"	"1,2-Diacyl-sn-glycerol;CDP-choline"	"Phosphatidylcholine"	"1,2-Diacyl-sn-glycerol + CDP-choline = Phosphatidylcholine"
"STATE_TRANSITION"	"re542"	NA	FALSE	FALSE	"s8595"	"s8596"	"Phosphatidylcholine"	"1-Acyl-sn-glycero-3-phosphocholine"	"Phosphatidylcholine = 1-Acyl-sn-glycero-3-phosphocholine"
"STATE_TRANSITION"	"re543"	NA	FALSE	FALSE	"s8596"	"s8595"	"1-Acyl-sn-glycero-3-phosphocholine"	"Phosphatidylcholine"	"1-Acyl-sn-glycero-3-phosphocholine = Phosphatidylcholine"
"STATE_TRANSITION"	"re544"	NA	FALSE	FALSE	"s8596"	"s8598"	"1-Acyl-sn-glycero-3-phosphocholine"	"sn-glycero-3-phosphocholine"	"1-Acyl-sn-glycero-3-phosphocholine = sn-glycero-3-phosphocholine"
"STATE_TRANSITION"	"re545"	NA	FALSE	FALSE	"s8601"	"s8600"	"Phospho-choline"	"CDP-choline"	"Phospho-choline = CDP-choline"
"STATE_TRANSITION"	"re546"	NA	FALSE	FALSE	"s8602"	"s8601"	"Choline"	"Phospho-choline"	"Choline = Phospho-choline"
"STATE_TRANSITION"	"re547"	NA	FALSE	FALSE	"s8598"	"s8599,s8602"	"sn-glycero-3-phosphocholine"	"sn-glycero-3-phosphate;Choline"	"sn-glycero-3-phosphocholine = sn-glycero-3-phosphate + Choline"
"STATE_TRANSITION"	"re548"	NA	FALSE	FALSE	"s8597"	"s8598"	"2-Acyl-sn-glycero-3-phosphocholine"	"sn-glycero-3-phosphocholine"	"2-Acyl-sn-glycero-3-phosphocholine = sn-glycero-3-phosphocholine"
"STATE_TRANSITION"	"re549"	NA	FALSE	FALSE	"s8594"	"s8606"	"1,2-Diacyl-sn-glycerol-3 phosphate"	"CDP-diacyl-glycerol"	"1,2-Diacyl-sn-glycerol-3 phosphate = CDP-diacyl-glycerol"
"STATE_TRANSITION"	"re550"	NA	FALSE	FALSE	"s8595"	"s8594"	"Phosphatidylcholine"	"1,2-Diacyl-sn-glycerol-3 phosphate"	"Phosphatidylcholine = 1,2-Diacyl-sn-glycerol-3 phosphate"
"STATE_TRANSITION"	"re551"	NA	FALSE	FALSE	"s8586"	"s8594"	"1,2-Diacyl-sn-glycerol"	"1,2-Diacyl-sn-glycerol-3 phosphate"	"1,2-Diacyl-sn-glycerol = 1,2-Diacyl-sn-glycerol-3 phosphate"
"STATE_TRANSITION"	"re552"	NA	FALSE	FALSE	"s8605"	"s8594"	"Phosphatidyl-ethanolamine"	"1,2-Diacyl-sn-glycerol-3 phosphate"	"Phosphatidyl-ethanolamine = 1,2-Diacyl-sn-glycerol-3 phosphate"
"STATE_TRANSITION"	"re553"	NA	FALSE	FALSE	"s8608"	"s8607"	"1-Acyl-sn-glycero-3-phosphoserine"	"Phosphatidyl L-serine"	"1-Acyl-sn-glycero-3-phosphoserine = Phosphatidyl L-serine"
"STATE_TRANSITION"	"re554"	NA	FALSE	FALSE	"s8607"	"s8605"	"Phosphatidyl L-serine"	"Phosphatidyl-ethanolamine"	"Phosphatidyl L-serine = Phosphatidyl-ethanolamine"
"STATE_TRANSITION"	"re555"	NA	FALSE	FALSE	"s8606"	"s8607"	"CDP-diacyl-glycerol"	"Phosphatidyl L-serine"	"CDP-diacyl-glycerol = Phosphatidyl L-serine"
"STATE_TRANSITION"	"re556"	NA	FALSE	FALSE	"s8606"	"s8261"	"CDP-diacyl-glycerol"	"Phosphatidyl-1D-myo-inositol"	"CDP-diacyl-glycerol = Phosphatidyl-1D-myo-inositol"
"STATE_TRANSITION"	"re557"	NA	FALSE	FALSE	"s8609"	"s8261"	"1-Acyl-sn-glycero-3-phosphoinositol"	"Phosphatidyl-1D-myo-inositol"	"1-Acyl-sn-glycero-3-phosphoinositol = Phosphatidyl-1D-myo-inositol"
"STATE_TRANSITION"	"re558"	NA	FALSE	FALSE	"s8586,s8613"	"s8605"	"1,2-Diacyl-sn-glycerol;CDP-ethanolamine"	"Phosphatidyl-ethanolamine"	"1,2-Diacyl-sn-glycerol + CDP-ethanolamine = Phosphatidyl-ethanolamine"
"STATE_TRANSITION"	"re559"	NA	FALSE	FALSE	"s8614"	"s8613"	"Phospho-ethanolamine"	"CDP-ethanolamine"	"Phospho-ethanolamine = CDP-ethanolamine"
"STATE_TRANSITION"	"re560"	NA	FALSE	FALSE	"s8615"	"s8614"	"Ethanolamine"	"Phospho-ethanolamine"	"Ethanolamine = Phospho-ethanolamine"
"STATE_TRANSITION"	"re561"	NA	FALSE	FALSE	"s8605"	"s8610"	"Phosphatidyl-ethanolamine"	"1-Acyl-sn-glycero-3-phosphoethanolamine"	"Phosphatidyl-ethanolamine = 1-Acyl-sn-glycero-3-phosphoethanolamine"
"STATE_TRANSITION"	"re562"	NA	FALSE	FALSE	"s8610"	"s8605"	"1-Acyl-sn-glycero-3-phosphoethanolamine"	"Phosphatidyl-ethanolamine"	"1-Acyl-sn-glycero-3-phosphoethanolamine = Phosphatidyl-ethanolamine"
"STATE_TRANSITION"	"re563"	NA	FALSE	FALSE	"s8610"	"s8611"	"1-Acyl-sn-glycero-3-phosphoethanolamine"	"sn-glycero-3-Phospho-ethanolamine"	"1-Acyl-sn-glycero-3-phosphoethanolamine = sn-glycero-3-Phospho-ethanolamine"
"STATE_TRANSITION"	"re564"	NA	FALSE	FALSE	"s8611"	"s8612,s8615"	"sn-glycero-3-Phospho-ethanolamine"	"sn-Glycerol-3 phosphate;Ethanolamine"	"sn-glycero-3-Phospho-ethanolamine = sn-Glycerol-3 phosphate + Ethanolamine"
"STATE_TRANSITION"	"re565"	NA	FALSE	FALSE	"s8621"	"s8611"	"2-Acyl-sn-glycero-3-phosphoethanolamine"	"sn-glycero-3-Phospho-ethanolamine"	"2-Acyl-sn-glycero-3-phosphoethanolamine = sn-glycero-3-Phospho-ethanolamine"
"STATE_TRANSITION"	"re566"	NA	FALSE	FALSE	"s8606"	"s8616"	"CDP-diacyl-glycerol"	"Phosphatidyl-glycerophosphate"	"CDP-diacyl-glycerol = Phosphatidyl-glycerophosphate"
"STATE_TRANSITION"	"re567"	NA	FALSE	FALSE	"s8616"	"s8617"	"Phosphatidyl-glycerophosphate"	"Phosphatidyl-glycerol"	"Phosphatidyl-glycerophosphate = Phosphatidyl-glycerol"
"STATE_TRANSITION"	"re568"	NA	FALSE	FALSE	"s8620"	"s8617"	"Lysophosphatidylglycerol"	"Phosphatidyl-glycerol"	"Lysophosphatidylglycerol = Phosphatidyl-glycerol"
"STATE_TRANSITION"	"re569"	NA	FALSE	FALSE	"s8617"	"s8586"	"Phosphatidyl-glycerol"	"1,2-Diacyl-sn-glycerol"	"Phosphatidyl-glycerol = 1,2-Diacyl-sn-glycerol"
"STATE_TRANSITION"	"re570"	NA	FALSE	FALSE	"s8617,s8606"	"s8618"	"Phosphatidyl-glycerol;CDP-diacyl-glycerol"	"Cardiolipin"	"Phosphatidyl-glycerol + CDP-diacyl-glycerol = Cardiolipin"
"STATE_TRANSITION"	"re571"	NA	FALSE	FALSE	"s8618"	"s8619"	"Cardiolipin"	"Monolyso-cardiolipin"	"Cardiolipin = Monolyso-cardiolipin"
"STATE_TRANSITION"	"re572"	NA	FALSE	FALSE	"s8619"	"s8618"	"Monolyso-cardiolipin"	"Cardiolipin"	"Monolyso-cardiolipin = Cardiolipin"
"STATE_TRANSITION"	"re573"	NA	FALSE	FALSE	"s8591"	"s8624"	"Acylglycerone phosphate"	"Alkylglycerone phosphate"	"Acylglycerone phosphate = Alkylglycerone phosphate"
"STATE_TRANSITION"	"re574"	NA	FALSE	FALSE	"s8624"	"s8625"	"Alkylglycerone phosphate"	"1-Alkyl-sn-glycero-3-phosphate"	"Alkylglycerone phosphate = 1-Alkyl-sn-glycero-3-phosphate"
"STATE_TRANSITION"	"re575"	NA	FALSE	FALSE	"s8625"	"s8626"	"1-Alkyl-sn-glycero-3-phosphate"	"2-Acetyl-1-alkyl-sn-glycerol-3-phosphate"	"1-Alkyl-sn-glycero-3-phosphate = 2-Acetyl-1-alkyl-sn-glycerol-3-phosphate"
"STATE_TRANSITION"	"re576"	NA	FALSE	FALSE	"s8626"	"s8627"	"2-Acetyl-1-alkyl-sn-glycerol-3-phosphate"	"2-Acetyl-1-alkyl-sn-glycerol"	"2-Acetyl-1-alkyl-sn-glycerol-3-phosphate = 2-Acetyl-1-alkyl-sn-glycerol"
"STATE_TRANSITION"	"re577"	NA	FALSE	FALSE	"s8627"	"s8628"	"2-Acetyl-1-alkyl-sn-glycerol"	"2-Acetyl-1-alkyl-sn-glycerol-3-phosphocholine"	"2-Acetyl-1-alkyl-sn-glycerol = 2-Acetyl-1-alkyl-sn-glycerol-3-phosphocholine"
"STATE_TRANSITION"	"re578"	NA	FALSE	FALSE	"s8628"	"s8629"	"2-Acetyl-1-alkyl-sn-glycerol-3-phosphocholine"	"1-alkyl-sn-glycerol-3-phosphocholine"	"2-Acetyl-1-alkyl-sn-glycerol-3-phosphocholine = 1-alkyl-sn-glycerol-3-phosphocholine"
"STATE_TRANSITION"	"re579"	NA	FALSE	FALSE	"s8629"	"s8628"	"1-alkyl-sn-glycerol-3-phosphocholine"	"2-Acetyl-1-alkyl-sn-glycerol-3-phosphocholine"	"1-alkyl-sn-glycerol-3-phosphocholine = 2-Acetyl-1-alkyl-sn-glycerol-3-phosphocholine"
"STATE_TRANSITION"	"re580"	NA	FALSE	FALSE	"s8630"	"s8629"	"2-Acyl-1-alkyl-sn-glycero-3-phosphocholine"	"1-alkyl-sn-glycerol-3-phosphocholine"	"2-Acyl-1-alkyl-sn-glycero-3-phosphocholine = 1-alkyl-sn-glycerol-3-phosphocholine"
"STATE_TRANSITION"	"re581"	NA	FALSE	FALSE	"s8625"	"s8631"	"1-Alkyl-sn-glycero-3-phosphate"	"2-Acyl-1-alkyl-sn-glycero-3-phosphate"	"1-Alkyl-sn-glycero-3-phosphate = 2-Acyl-1-alkyl-sn-glycero-3-phosphate"
"STATE_TRANSITION"	"re582"	NA	FALSE	FALSE	"s8631"	"s8632"	"2-Acyl-1-alkyl-sn-glycero-3-phosphate"	"2-Acyl-1-alkyl-sn-glycerol"	"2-Acyl-1-alkyl-sn-glycero-3-phosphate = 2-Acyl-1-alkyl-sn-glycerol"
"STATE_TRANSITION"	"re583"	NA	FALSE	FALSE	"s8632"	"s8633"	"2-Acyl-1-alkyl-sn-glycerol"	"2-Acyl-1-alkyl-sn-glycero-3-phosphoethanolamine"	"2-Acyl-1-alkyl-sn-glycerol = 2-Acyl-1-alkyl-sn-glycero-3-phosphoethanolamine"
"STATE_TRANSITION"	"re584"	NA	FALSE	FALSE	"s8632"	"s8630"	"2-Acyl-1-alkyl-sn-glycerol"	"2-Acyl-1-alkyl-sn-glycero-3-phosphocholine"	"2-Acyl-1-alkyl-sn-glycerol = 2-Acyl-1-alkyl-sn-glycero-3-phosphocholine"
"STATE_TRANSITION"	"re585"	NA	FALSE	FALSE	"s8633"	"s8634"	"2-Acyl-1-alkyl-sn-glycero-3-phosphoethanolamine"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine"	"2-Acyl-1-alkyl-sn-glycero-3-phosphoethanolamine = 2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine"
"STATE_TRANSITION"	"re586"	NA	FALSE	FALSE	"s8634"	"s8635"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine"	"(1 alkenyl)-sn-glycero-3-phosphoethanolamine"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine = (1 alkenyl)-sn-glycero-3-phosphoethanolamine"
"STATE_TRANSITION"	"re587"	NA	FALSE	FALSE	"s8634"	"s8636"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphate"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine = 2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphate"
"STATE_TRANSITION"	"re588"	NA	TRUE	FALSE	"s8634"	"s8637"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine"	"2-Acyl-1-(1 alkenyl)-sn-glycerol"	"2-Acyl-1-(1 alkenyl)-sn-glycero-3-phosphoethanolamine = 2-Acyl-1-(1 alkenyl)-sn-glycerol"
"STATE_TRANSITION"	"re589"	NA	FALSE	FALSE	"s8233,s8639"	"s8638"	"L-Serine;Palmitoyl-CoA"	"3-Dehydro-sphinganine"	"L-Serine + Palmitoyl-CoA = 3-Dehydro-sphinganine"
"STATE_TRANSITION"	"re590"	NA	FALSE	FALSE	"s8638"	"s8640"	"3-Dehydro-sphinganine"	"Dihydro-sphingosine"	"3-Dehydro-sphinganine = Dihydro-sphingosine"
"STATE_TRANSITION"	"re591"	NA	FALSE	FALSE	"s8640"	"s8641"	"Dihydro-sphingosine"	"Dihydrosphingosine 1-phosphate"	"Dihydro-sphingosine = Dihydrosphingosine 1-phosphate"
"STATE_TRANSITION"	"re592"	NA	FALSE	FALSE	"s8641"	"s8614"	"Dihydrosphingosine 1-phosphate"	"Phospho-ethanolamine"	"Dihydrosphingosine 1-phosphate = Phospho-ethanolamine"
"STATE_TRANSITION"	"re593"	NA	FALSE	FALSE	"s8642"	"s8614"	"Sphingosine 1-phosphate"	"Phospho-ethanolamine"	"Sphingosine 1-phosphate = Phospho-ethanolamine"
"STATE_TRANSITION"	"re594"	NA	FALSE	FALSE	"s8643"	"s8642"	"Sphingosine"	"Sphingosine 1-phosphate"	"Sphingosine = Sphingosine 1-phosphate"
"STATE_TRANSITION"	"re595"	NA	FALSE	FALSE	"s8645"	"s8644"	"Sphingomyelin"	"N-Acylsphingosine"	"Sphingomyelin = N-Acylsphingosine"
"STATE_TRANSITION"	"re596"	NA	FALSE	FALSE	"s8646"	"s8644"	"Dihydro-ceramide"	"N-Acylsphingosine"	"Dihydro-ceramide = N-Acylsphingosine"
"STATE_TRANSITION"	"re597"	NA	FALSE	FALSE	"s8640"	"s8646"	"Dihydro-sphingosine"	"Dihydro-ceramide"	"Dihydro-sphingosine = Dihydro-ceramide"
"STATE_TRANSITION"	"re598"	NA	FALSE	FALSE	"s8646"	"s8640"	"Dihydro-ceramide"	"Dihydro-sphingosine"	"Dihydro-ceramide = Dihydro-sphingosine"
"STATE_TRANSITION"	"re599"	NA	FALSE	FALSE	"s8640"	"s8647"	"Dihydro-sphingosine"	"Phyto-sphingosine"	"Dihydro-sphingosine = Phyto-sphingosine"
"STATE_TRANSITION"	"re600"	NA	FALSE	FALSE	"s8648"	"s8647"	"Phyto-ceramide"	"Phyto-sphingosine"	"Phyto-ceramide = Phyto-sphingosine"
"STATE_TRANSITION"	"re601"	NA	FALSE	FALSE	"s8647"	"s8648"	"Phyto-sphingosine"	"Phyto-ceramide"	"Phyto-sphingosine = Phyto-ceramide"
"STATE_TRANSITION"	"re602"	NA	FALSE	FALSE	"s8646"	"s8648"	"Dihydro-ceramide"	"Phyto-ceramide"	"Dihydro-ceramide = Phyto-ceramide"
"STATE_TRANSITION"	"re603"	NA	FALSE	FALSE	"s8595"	"s8650"	"Phosphatidylcholine"	"alpha-Linolenic acid"	"Phosphatidylcholine = alpha-Linolenic acid"
"STATE_TRANSITION"	"re604"	NA	FALSE	FALSE	"s8651"	"s90"	"ADP-ribose"	"D-Ribose-5P"	"ADP-ribose = D-Ribose-5P"
"STATE_TRANSITION"	"re605"	NA	FALSE	FALSE	"s94,s8284"	"s8652"	"5-Phospho-alpha-D-ribose-1-diphosphate;L-Glutamine"	"5-phosphoribosylamine"	"5-Phospho-alpha-D-ribose-1-diphosphate + L-Glutamine = 5-phosphoribosylamine"
"STATE_TRANSITION"	"re606"	NA	FALSE	FALSE	"s8652"	"s8653"	"5-phosphoribosylamine"	"5-phosphoribosylglycinamide"	"5-phosphoribosylamine = 5-phosphoribosylglycinamide"
"STATE_TRANSITION"	"re607"	NA	FALSE	FALSE	"s8653"	"s8654"	"5-phosphoribosylglycinamide"	"5-phosphoribosyl-N-formylglycinamide"	"5-phosphoribosylglycinamide = 5-phosphoribosyl-N-formylglycinamide"
"STATE_TRANSITION"	"re608"	NA	FALSE	FALSE	"s8654"	"s8655"	"5-phosphoribosyl-N-formylglycinamide"	"(2-(Formamido)-N1-(5-phosphoribosyl)acetamidine"	"5-phosphoribosyl-N-formylglycinamide = (2-(Formamido)-N1-(5-phosphoribosyl)acetamidine"
"STATE_TRANSITION"	"re609"	NA	FALSE	FALSE	"s8655"	"s8656"	"(2-(Formamido)-N1-(5-phosphoribosyl)acetamidine"	"Aminoimidazole ribotide"	"(2-(Formamido)-N1-(5-phosphoribosyl)acetamidine = Aminoimidazole ribotide"
"STATE_TRANSITION"	"re610"	NA	TRUE	FALSE	"s8656"	"s8657"	"Aminoimidazole ribotide"	"(1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate)"	"Aminoimidazole ribotide = (1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate)"
"STATE_TRANSITION"	"re611"	NA	TRUE	FALSE	"s8657"	"s8658"	"(1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate)"	"(1-(5-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole"	"(1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate) = (1-(5-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole"
"STATE_TRANSITION"	"re612"	NA	TRUE	FALSE	"s8658"	"s8659"	"(1-(5-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole"	"(1-(5-Phosphoribosyl)-5-amino-4-imidazolecarboxamide"	"(1-(5-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole = (1-(5-Phosphoribosyl)-5-amino-4-imidazolecarboxamide"
"STATE_TRANSITION"	"re613"	NA	TRUE	FALSE	"s8659"	"s8660"	"(1-(5-Phosphoribosyl)-5-amino-4-imidazolecarboxamide"	"(1-(55-amino-4-imidazolecarboxyamide"	"(1-(5-Phosphoribosyl)-5-amino-4-imidazolecarboxamide = (1-(55-amino-4-imidazolecarboxyamide"
"STATE_TRANSITION"	"re614"	NA	TRUE	FALSE	"s8661"	"s8662"	"dIDP"	"dITP"	"dIDP = dITP"
"STATE_TRANSITION"	"re615"	NA	FALSE	FALSE	"s8662"	"s8663"	"dITP"	"dIMP"	"dITP = dIMP"
"STATE_TRANSITION"	"re616"	NA	FALSE	FALSE	"s8659"	"s8664"	"(1-(5-Phosphoribosyl)-5-amino-4-imidazolecarboxamide"	"(1-(5-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide"	"(1-(5-Phosphoribosyl)-5-amino-4-imidazolecarboxamide = (1-(5-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide"
"STATE_TRANSITION"	"re617"	NA	TRUE	FALSE	"s8664"	"s8665"	"(1-(5-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide"	"IMP"	"(1-(5-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide = IMP"
"STATE_TRANSITION"	"re618"	NA	FALSE	FALSE	"s8666"	"s8667"	"ITP"	"IDP"	"ITP = IDP"
"STATE_TRANSITION"	"re619"	NA	FALSE	FALSE	"s8667"	"s8666"	"IDP"	"ITP"	"IDP = ITP"
"STATE_TRANSITION"	"re620"	NA	FALSE	FALSE	"s8667"	"s8665"	"IDP"	"IMP"	"IDP = IMP"
"STATE_TRANSITION"	"re621"	NA	FALSE	FALSE	"s8666"	"s8665"	"ITP"	"IMP"	"ITP = IMP"
"STATE_TRANSITION"	"re623"	NA	FALSE	FALSE	"s8665"	"s8668"	"IMP"	"XMP"	"IMP = XMP"
"STATE_TRANSITION"	"re624"	NA	FALSE	FALSE	"s8668"	"s8669"	"XMP"	"GMP"	"XMP = GMP"
"STATE_TRANSITION"	"re625"	NA	FALSE	FALSE	"s8670"	"s8668"	"XTP"	"XMP"	"XTP = XMP"
"STATE_TRANSITION"	"re626"	NA	TRUE	FALSE	"s8671"	"s8672"	"Xanthosine"	"Xanthine"	"Xanthosine = Xanthine"
"STATE_TRANSITION"	"re627"	NA	FALSE	FALSE	"s8668"	"s8671"	"XMP"	"Xanthosine"	"XMP = Xanthosine"
"STATE_TRANSITION"	"re628"	NA	TRUE	FALSE	"s8668"	"s8672"	"XMP"	"Xanthine"	"XMP = Xanthine"
"STATE_TRANSITION"	"re629"	NA	FALSE	FALSE	"s8665"	"s8673"	"IMP"	"Inosine"	"IMP = Inosine"
"STATE_TRANSITION"	"re630"	NA	TRUE	FALSE	"s8673"	"s8674"	"Inosine"	"Hypoxanthine"	"Inosine = Hypoxanthine"
"STATE_TRANSITION"	"re631"	NA	TRUE	FALSE	"s8676"	"s8675"	"Guanosine"	"Guanine"	"Guanosine = Guanine"
"STATE_TRANSITION"	"re632"	NA	TRUE	FALSE	"s8669"	"s8675"	"GMP"	"Guanine"	"GMP = Guanine"
"STATE_TRANSITION"	"re633"	NA	TRUE	FALSE	"s8677"	"s8669"	"GDP"	"GMP"	"GDP = GMP"
"STATE_TRANSITION"	"re634"	NA	FALSE	FALSE	"s8677"	"s8669"	"GDP"	"GMP"	"GDP = GMP"
"STATE_TRANSITION"	"re635"	NA	FALSE	FALSE	"s54"	"s8677"	"GTP"	"GDP"	"GTP = GDP"
"STATE_TRANSITION"	"re636"	NA	TRUE	FALSE	"s8677"	"s54"	"GDP"	"GTP"	"GDP = GTP"
"STATE_TRANSITION"	"re637"	NA	FALSE	FALSE	"s54"	"s8669"	"GTP"	"GMP"	"GTP = GMP"
"STATE_TRANSITION"	"re638"	NA	FALSE	FALSE	"s54"	"s8681"	"GTP"	"3,5-Cyclic GMP"	"GTP = 3,5-Cyclic GMP"
"STATE_TRANSITION"	"re639"	NA	TRUE	FALSE	"s8679"	"s8680"	"ppGpp"	"pppGpp"	"ppGpp = pppGpp"
"STATE_TRANSITION"	"re640"	NA	FALSE	FALSE	"s8678"	"s54"	"RNA"	"GTP"	"RNA = GTP"
"STATE_TRANSITION"	"re641"	NA	TRUE	FALSE	"s8679"	"s8677"	"ppGpp"	"GDP"	"ppGpp = GDP"
"STATE_TRANSITION"	"re642"	NA	FALSE	FALSE	"s54"	"s8680"	"GTP"	"pppGpp"	"GTP = pppGpp"
"STATE_TRANSITION"	"re643"	NA	FALSE	FALSE	"s8681"	"s8669"	"3,5-Cyclic GMP"	"GMP"	"3,5-Cyclic GMP = GMP"
"STATE_TRANSITION"	"re644"	NA	FALSE	FALSE	"s54"	"s8682"	"GTP"	"dGTP"	"GTP = dGTP"
"STATE_TRANSITION"	"re645"	NA	FALSE	FALSE	"s8677"	"s8684"	"GDP"	"dGDP"	"GDP = dGDP"
"STATE_TRANSITION"	"re646"	NA	FALSE	FALSE	"s8682"	"s8684"	"dGTP"	"dGDP"	"dGTP = dGDP"
"STATE_TRANSITION"	"re647"	NA	FALSE	FALSE	"s8684"	"s8682"	"dGDP"	"dGTP"	"dGDP = dGTP"
"STATE_TRANSITION"	"re648"	NA	FALSE	FALSE	"s8683"	"s8682"	"DNA"	"dGTP"	"DNA = dGTP"
"STATE_TRANSITION"	"re649"	NA	FALSE	FALSE	"s8682"	"s8685"	"dGTP"	"dGMP"	"dGTP = dGMP"
"STATE_TRANSITION"	"re650"	NA	TRUE	FALSE	"s8684"	"s8685"	"dGDP"	"dGMP"	"dGDP = dGMP"
"STATE_TRANSITION"	"re651"	NA	TRUE	FALSE	"s8675"	"s8686"	"Guanine"	"Deoxyguanosine"	"Guanine = Deoxyguanosine"
"STATE_TRANSITION"	"re652"	NA	FALSE	FALSE	"s8675"	"s8672"	"Guanine"	"Xanthine"	"Guanine = Xanthine"
"STATE_TRANSITION"	"re653"	NA	TRUE	FALSE	"s8665"	"s8674"	"IMP"	"Hypoxanthine"	"IMP = Hypoxanthine"
"STATE_TRANSITION"	"re654"	NA	TRUE	FALSE	"s8673"	"s8689"	"Inosine"	"Adenosine"	"Inosine = Adenosine"
"STATE_TRANSITION"	"re655"	NA	FALSE	FALSE	"s8687"	"s8665"	"AMP"	"IMP"	"AMP = IMP"
"STATE_TRANSITION"	"re657"	NA	TRUE	FALSE	"s8688"	"s8687,s8690"	"ADP"	"AMP;Adenine"	"ADP = AMP + Adenine"
"STATE_TRANSITION"	"re658"	NA	TRUE	FALSE	"s8689"	"s8690"	"Adenosine"	"Adenine"	"Adenosine = Adenine"
"STATE_TRANSITION"	"re659"	NA	TRUE	FALSE	"s8689"	"s8687"	"Adenosine"	"AMP"	"Adenosine = AMP"
"STATE_TRANSITION"	"re660"	NA	FALSE	FALSE	"s8665"	"s8281"	"IMP"	"Adenylo-succinate"	"IMP = Adenylo-succinate"
"STATE_TRANSITION"	"re661"	NA	FALSE	FALSE	"s8281"	"s8687"	"Adenylo-succinate"	"AMP"	"Adenylo-succinate = AMP"
"STATE_TRANSITION"	"re662"	NA	FALSE	FALSE	"s8688"	"s8687"	"ADP"	"AMP"	"ADP = AMP"
"STATE_TRANSITION"	"re663"	NA	FALSE	FALSE	"s8688"	"s8693"	"ADP"	"dADP"	"ADP = dADP"
"STATE_TRANSITION"	"re664"	NA	TRUE	FALSE	"s8688"	"s8691"	"ADP"	"ATP"	"ADP = ATP"
"STATE_TRANSITION"	"re665"	NA	TRUE	FALSE	"s8678"	"s8691"	"RNA"	"ATP"	"RNA = ATP"
"STATE_TRANSITION"	"re666"	NA	FALSE	FALSE	"s8691"	"s8688"	"ATP"	"ADP"	"ATP = ADP"
