"rxnID"	"Standard_metName"	"keggid"	"chebiid"	"chebiid2"	"MNX_ID"	"Formula"	"Charge"
"Rh222"	"4-aminobutanal"	"C00555"	"ChEBI:17769"	"CHEBI:17769"	"MNXM422"	"C4H10NO"	"1"
"Rh222"	"NADP(+)"	"C00006"	"NA"	"CHEBI:18009"	"MNXM5"	"C21H25N7O17P3"	"-3"
"Rh222"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh222"	"gamma-aminobutyrate"	"C00334"	"ChEBI:30566"	"CHEBI:30566"	"MNXM192"	"C4H9NO2"	"0"
"Rh222"	"NADPH"	"C00005"	"NA"	"CHEBI:16474"	"MNXM6"	"C21H26N7O17P3"	"-4"
"Rh222"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh223"	"4-aminobutanal"	"C00555"	"ChEBI:17769"	"CHEBI:17769"	"MNXM422"	"C4H10NO"	"1"
"Rh223"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh223"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh223"	"gamma-aminobutyrate"	"C00334"	"ChEBI:30566"	"CHEBI:30566"	"MNXM192"	"C4H9NO2"	"0"
"Rh223"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh223"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh224"	"indol-3-ylacetaldehyde"	"C00637"	"NA"	"CHEBI:18086"	"MNXM518"	"C10H9NO"	"0"
"Rh224"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh224"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh224"	"indole-3-acetate"	"C00954"	"NA"	"CHEBI:16411"	"MNXM383"	"C10H8NO2"	"-1"
"Rh224"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh224"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh225"	"2-Propynal"	"C05985"	"ChEBI:27976"	"CHEBI:27976"	"MNXM2716"	"C3H2O"	"0"
"Rh225"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh225"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh225"	"Propynoate"	"C00804"	"ChEBI:15364"	"CHEBI:15364"	"MNXM2422"	"C3HO2"	"-1"
"Rh225"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh225"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh226"	"D-Glucuronolactone"	"C02670"	"ChEBI:18268"	"CHEBI:18268"	"MNXM17108"	"C6H8O6"	"0"
"Rh226"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh226"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh226"	"D-Glucarate"	"C00818"	"ChEBI:30612"	"CHEBI:30612"	"MNXM744"	"C6H8O8"	"-2"
"Rh226"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh226"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh227"	"4-Trimethylammoniobutanal"	"C01149"	"ChEBI:18020"	"CHEBI:18020"	"MNXM940"	"C7H16NO"	"1"
"Rh227"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh227"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh227"	"4-Trimethylammoniobutanoate"	"C01181"	"ChEBI:1941"	"CHEBI:1941"	"MNXM626"	"C7H15NO2"	"0"
"Rh227"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh227"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh228"	"(S)-Methylmalonate semialdehyde"	"C06002"	"ChEBI:27821"	"CHEBI:27821"	"MNXM933"	"C4H5O3"	"-1"
"Rh228"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh228"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh228"	"Methylmalonate"	"C02170"	"ChEBI:17453"	"CHEBI:17453"	"MNXM1572"	"C4H4O4"	"-2"
"Rh228"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh228"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh229"	"Imidazole-4-acetaldehyde"	"C05130"	"ChEBI:27398"	"CHEBI:27398"	"MNXM1745"	"C5H6N2O"	"0"
"Rh229"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh229"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh229"	"Imidazole-4-acetate"	"C02835"	"ChEBI:16974"	"CHEBI:16974"	"MNXM1330"	"C5H5N2O2"	"-1"
"Rh229"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh229"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh230"	"3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al"	"C05445"	"ChEBI:27428"	"CHEBI:27428"	"MNXM1174"	"C27H46O3"	"0"
"Rh230"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh230"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh230"	"3alpha,7alpha-Dihydroxy-5beta-cholestanate"	"C04554"	"ChEBI:16577"	"CHEBI:16577"	"MNXM484588"	"C27H45O4"	"-1"
"Rh230"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh230"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh231"	"5-Hydroxyindoleacetaldehyde"	"C05634"	"ChEBI:50157"	"CHEBI:50157"	"MNXM1057"	"C10H9NO2"	"0"
"Rh231"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh231"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh231"	"5-Hydroxyindoleacetate"	"C05635"	"ChEBI:27823"	"CHEBI:27823"	"MNXM1961"	"C10H8NO3"	"-1"
"Rh231"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh231"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh232"	"N4-Acetylaminobutanal"	"C05936"	"ChEBI:7386"	"CHEBI:7386"	"MNXM1527"	"C6H11NO2"	"0"
"Rh232"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh232"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh232"	"4-Acetamidobutanoate"	"C02946"	"ChEBI:11951"	"CHEBI:11951"	"MNXM2083"	"C6H10NO3"	"-1"
"Rh232"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh232"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh233"	"trans-3-Chloroallyl aldehyde"	"C06613"	"ChEBI:28452"	"CHEBI:28452"	"MNXM5312"	"C3H3ClO"	"0"
"Rh233"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh233"	"trans-3-Chloroacrylic acid"	"C06614"	"ChEBI:19982"	"CHEBI:19982"	"MNXM6086"	"C3H2ClO2"	"-1"
"Rh233"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh234"	"cis-3-Chloroallyl aldehyde"	"C16348"	"ChEBI:80465"	"CHEBI:80465"	"MNXM6216"	"C3H3ClO"	"0"
"Rh234"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh234"	"cis-3-Chloroacrylic acid"	"C06615"	"ChEBI:27397"	"CHEBI:27397"	"MNXM46935"	"C3H2ClO2"	"-1"
"Rh234"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh235"	"Chloroacetaldehyde"	"C06754"	"ChEBI:27871"	"CHEBI:27871"	"MNXM1816"	"C2H3ClO"	"0"
"Rh235"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh235"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh235"	"Chloroacetic acid"	"C06755"	"ChEBI:27869"	"CHEBI:27869"	"MNXM1468"	"C2H2ClO2"	"-1"
"Rh235"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh235"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh236"	"Perillyl aldehyde"	"C02576"	"ChEBI:15421"	"CHEBI:15421"	"MNXM2149"	"C10H14O"	"0"
"Rh236"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh236"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh236"	"Perillic acid"	"C11924"	"ChEBI:36999"	"CHEBI:36999"	"MNXM2414"	"C10H13O2"	"-1"
"Rh236"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh236"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh237"	"2-trans,6-trans-Farnesal"	"C03461"	"ChEBI:15894"	"CHEBI:15894"	"MNXM1959"	"C15H24O"	"0"
"Rh237"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh237"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh237"	"Farnesoic acid"	"C16502"	"ChEBI:84162"	"CHEBI:84162"	"MNXM3989"	"C15H23O2"	"-1"
"Rh237"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh237"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh238"	"phospholipid"	"C00865"	"ChEBI:16247"	"CHEBI:16247"	"MNXM162702"	"NA"	"NA"
"Rh238"	"ATP"	"C00002"	"ChEBI:15422"	"CHEBI:15422"	"MNXM3"	"C10H12N5O13P3"	"-4"
"Rh238"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh238"	"phospholipid"	"C00865"	"ChEBI:16247"	"CHEBI:16247"	"MNXM162702"	"NA"	"NA"
"Rh238"	"ADP"	"C00008"	"ChEBI:16761"	"CHEBI:16761"	"MNXM7"	"C10H12N5O10P2"	"-3"
"Rh238"	"phosphate"	"C00009"	"NA"	"CHEBI:18367"	"MNXM9"	"HO4P"	"-2"
"Rh238"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh239"	"1-oleoyl-sn-glycerol"	"NA"	"CHEBI:75757"	"CHEBI:75757"	"MNXM62354"	"C21H40O4"	"0"
"Rh239"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh239"	"glycerol"	"C00116"	"NA"	"CHEBI:17754"	"MNXM89612"	"C3H8O3"	"0"
"Rh239"	"oleate"	"C00712"	"NA"	"CHEBI:16196"	"MNXM306"	"C18H33O2"	"-1"
"Rh239"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh240"	"1-monoglyceride"	"NA"	"NA"	"NA"	NA	NA	NA
"Rh240"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh240"	"fatty acid"	"C00162"	"NA"	"CHEBI:35366"	"MNXM72"	"CO2R"	"-1"
"Rh240"	"glycerol"	"C00116"	"NA"	"CHEBI:17754"	"MNXM89612"	"C3H8O3"	"0"
"Rh240"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh241"	"porphyrin"	"C05113"	"ChEBI:8337"	"CHEBI:8337"	"MNXM2714"	"C20H14N4"	"0"
"Rh241"	"porphyrin"	"C05113"	"ChEBI:8337"	"CHEBI:8337"	"MNXM2714"	"C20H14N4"	"0"
"Rh242"	"UDP-D-glucose"	"C00029"	"ChEBI:18066"	"CHEBI:18066"	"MNXM52"	"C15H22N2O17P2"	"-2"
"Rh242"	"((1->3)-beta-D-glucosyl)(n)"	"C00965"	"NA"	"CHEBI:37671"	"MNXM6492"	"(C6H10O5)n.H2O"	"0"
"Rh242"	"UDP"	"C00015"	"ChEBI:17659"	"CHEBI:17659"	"MNXM17"	"C9H11N2O12P2"	"-3"
"Rh242"	"((1->3)-beta-D-glucosyl)(n+1)"	"C00965"	"NA"	"CHEBI:37671"	"MNXM6492"	"(C6H10O5)n.H2O"	"0"
"Rh243"	"2-phospho-D-glyceric acid"	"C00631"	"NA"	"CHEBI:17835"	"MNXM275"	"C3H4O7P"	"-3"
"Rh243"	"phosphoenolpyruvate"	"C00074"	"NA"	"CHEBI:18021"	"MNXM73"	"C3H2O6P"	"-3"
"Rh243"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh244"	"bicarbonate"	"C00288"	"NA"	"CHEBI:17544"	"MNXM60"	"CHO3"	"-1"
"Rh244"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh244"	"carbon dioxide"	"C00011"	"NA"	"CHEBI:16526"	"MNXM13"	"CO2"	"0"
"Rh244"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh245"	"G00005"	"G00005"	"NA"	"NA"	NA	NA	NA
"Rh245"	"GDP-alpha-D-mannose"	"C00096"	"ChEBI:15820"	"CHEBI:15820"	"MNXM82"	"C16H23N5O16P2"	"-2"
"Rh245"	"G10526"	"G10526"	"NA"	"NA"	NA	NA	NA
"Rh245"	"GDP"	"C00035"	"ChEBI:17552"	"CHEBI:17552"	"MNXM30"	"C10H12N5O11P2"	"-3"
"Rh246"	"G10526"	"G10526"	"NA"	"NA"	NA	NA	NA
"Rh246"	"GDP-alpha-D-mannose"	"C00096"	"ChEBI:15820"	"CHEBI:15820"	"MNXM82"	"C16H23N5O16P2"	"-2"
"Rh246"	"G00006"	"G00006"	"NA"	"NA"	NA	NA	NA
"Rh246"	"GDP"	"C00035"	"ChEBI:17552"	"CHEBI:17552"	"MNXM30"	"C10H12N5O11P2"	"-3"
"Rh247"	"S-adenosyl-L-methionine"	"C00019"	"ChEBI:67040"	"CHEBI:67040"	"MNXM16"	"C15H23N6O5S"	"1"
"Rh247"	"carnosine"	"C00386"	"ChEBI:15727"	"CHEBI:15727"	"MNXM1419"	"C9H14N4O3"	"0"
"Rh247"	"S-adenosyl-L-homocysteine"	"C00021"	"ChEBI:16680"	"CHEBI:16680"	"MNXM19"	"C14H20N6O5S"	"0"
"Rh247"	"anserine"	"C01262"	"ChEBI:18323"	"CHEBI:18323"	"MNXM2639"	"C10H16N4O3"	"0"
"Rh248"	"1,2-diacylglycerol 3-phosphate"	"NA"	"CHEBI:59974"	"CHEBI:59974"	"MNXM96327"	"C5H5O11P2R2"	"-3"
"Rh248"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh248"	"1,2-Diacyl-sn-glycerol"	"C00641"	"ChEBI:17815"	"CHEBI:17815"	"MNXM59"	"C5H6O5R2"	"0"
"Rh248"	"phosphate"	"C00009"	"NA"	"CHEBI:18367"	"MNXM9"	"HO4P"	"-2"
"Rh249"	"dolichyl D-mannosyl phosphate"	"C03862"	"NA"	"CHEBI:15809"	"MNXM296"	"(C5H8)nC26H47O9P"	"0"
"Rh249"	"G10595"	"G10595"	"NA"	"NA"	NA	NA	NA
"Rh249"	"dolichyl phosphate"	"C00110"	"NA"	"CHEBI:16214"	"MNXM278"	"C20H35O4P(C5H8)n"	"-2"
"Rh249"	"G10596"	"G10596"	"NA"	"NA"	NA	NA	NA
"Rh250"	"dolichyl D-mannosyl phosphate"	"C03862"	"NA"	"CHEBI:15809"	"MNXM296"	"(C5H8)nC26H47O9P"	"0"
"Rh250"	"G10597"	"G10597"	"NA"	"NA"	NA	NA	NA
"Rh250"	"dolichyl phosphate"	"C00110"	"NA"	"CHEBI:16214"	"MNXM278"	"C20H35O4P(C5H8)n"	"-2"
"Rh250"	"G00007"	"G00007"	"NA"	"NA"	NA	NA	NA
"Rh251"	"glutathione"	"C00051"	"ChEBI:16856"	"CHEBI:16856"	"MNXM57"	"C10H16N3O6S"	"-1"
"Rh251"	"hydrogen peroxide"	"C00027"	"NA"	"CHEBI:16240"	"MNXM22"	"H2O2"	"0"
"Rh251"	"glutathione disulfide"	"C00127"	"ChEBI:17858"	"CHEBI:17858"	"MNXM151"	"C20H30N6O12S2"	"-2"
"Rh251"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh252"	"glycolate"	"C00160"	"ChEBI:29805"	"CHEBI:29805"	"MNXM222"	"C2H3O3"	"-1"
"Rh252"	"NAD"	"C00003"	"NA"	"CHEBI:15846"	"MNXM8"	"C21H26N7O14P2"	"-1"
"Rh252"	"glyoxylate"	"C00048"	"NA"	"CHEBI:16891"	"MNXM69"	"C2HO3"	"-1"
"Rh252"	"NADH"	"C00004"	"ChEBI:16908"	"CHEBI:16908"	"MNXM10"	"C21H27N7O14P2"	"-2"
"Rh252"	"H+"	"C00080"	"NA"	"CHEBI:15378"	"MNXM1"	"H"	"1"
"Rh253"	"Br(-)"	"C01324"	"ChEBI:15858"	"CHEBI:15858"	"MNXM833"	"Br"	"-1"
"Rh253"	"Br(-)"	"C01324"	"ChEBI:15858"	"CHEBI:15858"	"MNXM833"	"Br"	"-1"
"Rh254"	"glyceraldehyde 3-phosphate"	"C00118"	"NA"	"CHEBI:29052"	"MNXM74"	"C3H5O6P"	"-2"
"Rh254"	"D-ribulose 5-phosphate"	"C00199"	"NA"	"CHEBI:17363"	"MNXM145"	"C5H9O8P"	"-2"
"Rh254"	"L-glutamine"	"C00064"	"ChEBI:18050"	"CHEBI:18050"	"MNXM37"	"C5H10N2O3"	"0"
"Rh254"	"pyridoxal 5'-phosphate"	"C00018"	"NA"	"CHEBI:18405"	"MNXM161"	"C8H8NO6P"	"-2"
"Rh254"	"L-glutamate"	"C00025"	"NA"	"CHEBI:16015"	"MNXM89557"	"C5H8NO4"	"-1"
"Rh254"	"phosphate"	"C00009"	"NA"	"CHEBI:18367"	"MNXM9"	"HO4P"	"-2"
"Rh254"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh255"	"L-glutamine"	"C00064"	"ChEBI:18050"	"CHEBI:18050"	"MNXM37"	"C5H10N2O3"	"0"
"Rh255"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh255"	"L-glutamate"	"C00025"	"NA"	"CHEBI:16015"	"MNXM89557"	"C5H8NO4"	"-1"
"Rh255"	"ammonium"	"C01342"	"NA"	"CHEBI:28938"	"MNXM15"	"H4N"	"1"
"Rh256"	"ATP"	"C00002"	"ChEBI:15422"	"CHEBI:15422"	"MNXM3"	"C10H12N5O13P3"	"-4"
"Rh256"	"pyridoxal"	"C00250"	"NA"	"CHEBI:17310"	"MNXM311"	"C8H9NO3"	"0"
"Rh256"	"ADP"	"C00008"	"ChEBI:16761"	"CHEBI:16761"	"MNXM7"	"C10H12N5O10P2"	"-3"
"Rh256"	"pyridoxal 5'-phosphate"	"C00018"	"NA"	"CHEBI:18405"	"MNXM161"	"C8H8NO6P"	"-2"
"Rh257"	"dolichyl D-mannosyl phosphate"	"C03862"	"NA"	"CHEBI:15809"	"MNXM296"	"(C5H8)nC26H47O9P"	"0"
"Rh257"	"G10596"	"G10596"	"NA"	"NA"	NA	NA	NA
"Rh257"	"dolichyl phosphate"	"C00110"	"NA"	"CHEBI:16214"	"MNXM278"	"C20H35O4P(C5H8)n"	"-2"
"Rh257"	"G10597"	"G10597"	"NA"	"NA"	NA	NA	NA
"Rh258"	"L-arginine"	"C00062"	"NA"	"CHEBI:16467"	"MNXM70"	"C6H15N4O2"	"1"
"Rh258"	"L-arginine"	"C00062"	"NA"	"CHEBI:16467"	"MNXM70"	"C6H15N4O2"	"1"
"Rh259"	"L-histidine"	"C00135"	"NA"	"CHEBI:15971"	"MNXM134"	"C6H9N3O2"	"0"
"Rh259"	"L-histidine"	"C00135"	"NA"	"CHEBI:15971"	"MNXM134"	"C6H9N3O2"	"0"
"Rh260"	"L-lysine"	"C00047"	"NA"	"CHEBI:18019"	"MNXM78"	"C6H15N2O2"	"1"
"Rh260"	"L-lysine"	"C00047"	"NA"	"CHEBI:18019"	"MNXM78"	"C6H15N2O2"	"1"
"Rh261"	"sucrose"	"C00089"	"ChEBI:17992"	"CHEBI:17992"	"MNXM167"	"C12H22O11"	"0"
"Rh261"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh261"	"D-fructose"	"C00095"	"ChEBI:15824"	"CHEBI:15824"	"MNXM175"	"C6H12O6"	"0"
"Rh261"	"D-glucose"	"C00031"	"ChEBI:4167"	"CHEBI:4167"	"MNXM41"	"C6H12O6"	"0"
"Rh262"	"Isomaltose"	"C00252"	"ChEBI:28189"	"CHEBI:28189"	"MNXM58018"	"C12H22O11"	"0"
"Rh262"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh262"	"alpha-D-Glucose"	"C00267"	"ChEBI:17925"	"CHEBI:17925"	"MNXM99"	"C6H12O6"	"0"
"Rh262"	"D-glucose"	"C00031"	"ChEBI:4167"	"CHEBI:4167"	"MNXM41"	"C6H12O6"	"0"
"Rh263"	"Dextrin"	"C00721"	"ChEBI:28675"	"CHEBI:28675"	"MNXM49265"	"NA"	"NA"
"Rh263"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh263"	"D-glucose"	"C00031"	"ChEBI:4167"	"CHEBI:4167"	"MNXM41"	"C6H12O6"	"0"
"Rh263"	"Dextrin"	"C00721"	"ChEBI:28675"	"CHEBI:28675"	"MNXM49265"	"NA"	"NA"
"Rh264"	"Starch(n+1)"	"C00369"	"NA"	"CHEBI:28017"	"MNXM1003"	"NA"	"NA"
"Rh264"	"H2O"	"C00001"	"NA"	"CHEBI:15377"	"MNXM2"	"H2O"	"0"
"Rh264"	"alpha-D-Glucose"	"C00267"	"ChEBI:17925"	"CHEBI:17925"	"MNXM99"	"C6H12O6"	"0"
"Rh264"	"Starch(n)"	"C00369"	"NA"	"CHEBI:28017"	"MNXM1003"	"NA"	"NA"
"Rh265"	"Dolichyl beta-D-glucosyl phosphate"	"C01246"	"ChEBI:15812"	"CHEBI:15812"	"MNXM145615"	"C26H46O9P(C5H8)n"	"-1"
"Rh265"	"G00007"	"G00007"	"NA"	"NA"	NA	NA	NA
"Rh265"	"dolichyl phosphate"	"C00110"	"NA"	"CHEBI:16214"	"MNXM278"	"C20H35O4P(C5H8)n"	"-2"
"Rh265"	"G10598"	"G10598"	"NA"	"NA"	NA	NA	NA
"Rh266"	"Dolichyl beta-D-glucosyl phosphate"	"C01246"	"ChEBI:15812"	"CHEBI:15812"	"MNXM145615"	"C26H46O9P(C5H8)n"	"-1"
"Rh266"	"G10598"	"G10598"	"NA"	"NA"	NA	NA	NA
"Rh266"	"dolichyl phosphate"	"C00110"	"NA"	"CHEBI:16214"	"MNXM278"	"C20H35O4P(C5H8)n"	"-2"
"Rh266"	"G10599"	"G10599"	"NA"	"NA"	NA	NA	NA
"Rh267"	"dolichyl D-mannosyl phosphate"	"C03862"	"NA"	"CHEBI:15809"	"MNXM296"	"(C5H8)nC26H47O9P"	"0"
"Rh267"	"G00149"	"G00149"	"NA"	"NA"	NA	NA	NA
"Rh267"	"dolichyl phosphate"	"C00110"	"NA"	"CHEBI:16214"	"MNXM278"	"C20H35O4P(C5H8)n"	"-2"
"Rh267"	"G00140"	"G00140"	"NA"	"NA"	NA	NA	NA
"Rh268"	"choline"	"C00114"	"NA"	"CHEBI:15354"	"MNXM90"	"C5H14NO"	"1"
"Rh268"	"choline"	"C00114"	"NA"	"CHEBI:15354"	"MNXM90"	"C5H14NO"	"1"
"Rh269"	"Protein N6-(octanoyl)lysine"	"C16236"	"ChEBI:80398"	"CHEBI:80398"	"MNXM4090"	"C8H16NOR"	"0"
"Rh269"	"Sulfur donor"	"C17023"	"ChEBI:80867"	"CHEBI:80867"	"MNXM4111"	"NA"	"NA"
"Rh269"	"S-adenosyl-L-methionine"	"C00019"	"ChEBI:67040"	"CHEBI:67040"	"MNXM16"	"C15H23N6O5S"	"1"
"Rh269"	"Protein N6-(lipoyl)lysine"	"C16237"	"ChEBI:80399"	"CHEBI:80399"	"MNXM96070"	"C8H14NOS2R"	"0"
"Rh269"	"L-methionine"	"C00073"	"NA"	"CHEBI:16643"	"MNXM61"	"C5H11NO2S"	"0"
"Rh269"	"5'-Deoxyadenosine"	"C05198"	"ChEBI:17319"	"CHEBI:17319"	"MNXM316"	"C10H13N5O3"	"0"
"Rh270"	"octanoyl-ACP"	"C05752"	"NA"	"CHEBI:7725"	"MNXM979"	"C8H15OSR"	"0"
"Rh270"	"Sulfur donor"	"C17023"	"ChEBI:80867"	"CHEBI:80867"	"MNXM4111"	"NA"	"NA"
"Rh270"	"S-adenosyl-L-methionine"	"C00019"	"ChEBI:67040"	"CHEBI:67040"	"MNXM16"	"C15H23N6O5S"	"1"
"Rh270"	"Lipoyl-[acp]"	"C16239"	"ChEBI:80400"	"CHEBI:80400"	"MNXM19093"	"C8H13OS3R"	"0"
"Rh270"	"L-methionine"	"C00073"	"NA"	"CHEBI:16643"	"MNXM61"	"C5H11NO2S"	"0"
"Rh270"	"5'-Deoxyadenosine"	"C05198"	"ChEBI:17319"	"CHEBI:17319"	"MNXM316"	"C10H13N5O3"	"0"
"Rh271"	"S-sulfanyl-[L-cysteine desulfurase]"	"NA"	"NA"	"NA"	NA	NA	NA
